;I_bat;I_in;V_bat;V_in;P_in;P_bat;E_in;E_bat;0
2019-07-19 05:45:00;1.4236531555183945e-05;-3.5309117561872906e-05;4.200412982120401;1.9602146370936453;6.91489714114291e-05;5.979931391506269e-05;;;
2019-07-19 05:50:00;1.3877116200668895e-05;-3.467989331103679e-05;4.200407932204014;1.9544617865618732;6.774449086286443e-05;5.8289550198223025e-05;;;
2019-07-19 05:55:00;1.4851704558528428e-05;-3.668235000668896e-05;4.200406407391305;1.9623545303712375;7.194743011922597e-05;6.238319511559675e-05;;;
2019-07-19 06:00:00;1.64734790738255e-05;-4.032854963758389e-05;4.200407861144296;1.9755497959664428;7.963009916571096e-05;6.919533569624118e-05;;;
2019-07-19 06:05:00;1.9483029361204013e-05;-4.6846381267558525e-05;4.200408372849498;1.9983357512073578;9.355235425366868e-05;8.183667691478399e-05;;;
2019-07-19 06:10:00;2.1670929765886285e-05;-5.155986344816053e-05;4.200414668882943;2.0099857159531775;0.00010359162831982726;9.102689884637192e-05;;;
2019-07-19 06:15:00;2.4293321180602004e-05;-5.7140184719063543e-05;4.200412173719063;2.024954551889632;0.00011562373553498439;0.00010204196363147909;;;
2019-07-19 06:20:00;2.7158970050167224e-05;-6.310905656521739e-05;4.200412986267558;2.0377435918294315;0.00012851688972874604;0.00011407889076976027;;;
2019-07-19 06:25:00;2.9617336016722403e-05;-6.839934176588628e-05;4.20041882838796;2.047818305374582;0.00013999498881181024;0.00012440522019557123;;;
2019-07-19 06:30:00;3.105075346822742e-05;-7.135285189632107e-05;4.200419993006689;2.055622603682274;0.0001465613981466183;0.00013042621034064673;;;
2019-07-19 06:35:00;3.2772434979933106e-05;-7.488712557525083e-05;4.200416747862876;2.062145411494983;0.00015431149145752002;0.00013765788961694303;;;
2019-07-19 06:40:00;3.3870540451505014e-05;-7.72096897993311e-05;4.200405337762542;2.066543434735786;0.00015941720735073876;0.0001422700068823913;;;
2019-07-19 06:45:00;3.3468974515050164e-05;-7.659086394648828e-05;4.200404492856188;2.064657318377926;0.0001580147003678711;0.00014058323489225845;;;
2019-07-19 06:50:00;3.3802453996655515e-05;-7.710489326421405e-05;4.200409649959867;2.0657368964682274;0.00015916046163230935;0.0001419841585295663;;;
2019-07-19 06:55:00;3.176119622408027e-05;-7.31631805618729e-05;4.2004130836923075;2.0593359550635455;0.00015055238292141997;0.0001334101485759596;;;
2019-07-19 07:00:00;3.2081573264214046e-05;-7.404032617056856e-05;4.200400089698997;2.0603815841404685;0.00015243007423663176;0.0001347554504430218;;;
2019-07-19 07:05:00;3.347956217391304e-05;-7.670766202006688e-05;4.200411420113713;2.065392830816054;0.0001583047705654603;0.00014062793753310193;;;
2019-07-19 07:10:00;3.358539762876254e-05;-7.692426029096989e-05;4.200410581357859;2.0652590183678927;0.00015874780614826245;0.00014107246077078983;;;
2019-07-19 07:15:00;3.301310795317726e-05;-7.549079639464883e-05;4.200424867658863;2.061403021491639;0.0001555237897223004;0.00013866908904933175;;;
2019-07-19 07:20:00;3.3829022337792644e-05;-7.716095115719063e-05;4.200433028852843;2.0666030383277594;0.00015932044046374955;0.00014209655093218415;;;
2019-07-19 07:25:00;3.2488494722408023e-05;-7.442212192642139e-05;4.200432040230769;2.0607621250735786;0.00015325468490152305;0.0001364657165503218;;;
2019-07-19 07:30:00;3.1972943230769225e-05;-7.327893201337792e-05;4.200429520140468;2.0580860072876255;0.0001507096987383862;0.00013430009697374735;;;
2019-07-19 07:35:00;2.804833665771812e-05;-6.507353212080536e-05;4.200416470661073;2.0430184374161073;0.00013284171270217456;0.00011781470542534687;;;
2019-07-19 07:40:00;2.8485615809364543e-05;-6.5993803e-05;4.200415334806021;2.0422573179966554;0.00013469111877602825;0.00011965142138356549;;;
2019-07-19 07:45:00;3.001691919397993e-05;-6.941275259531772e-05;4.20042222041806;2.050341866832776;0.00014220538164054773;0.00012608374103763548;;;
2019-07-19 07:50:00;2.7845146642140463e-05;-6.470445978929765e-05;4.200418867765887;2.040510673076923;0.00013194598716705203;0.00011696128479722425;;;
2019-07-19 07:55:00;3.0301776030100332e-05;-7.015092260535118e-05;4.20041267074582;2.05071112367893;0.00014374985777319854;0.00012727996918696552;;;
2019-07-19 08:00:00;3.143711198662207e-05;-7.254466208026755e-05;4.2004139753110366;2.055664062367893;0.00014900500493951837;0.00013204888993060285;;;
2019-07-19 08:05:00;3.137021669899666e-05;-7.213504565217391e-05;4.200415932501673;2.0535743394113712;0.00014803114388808414;0.0001317679620509379;;;
2019-07-19 08:10:00;3.158464235785953e-05;-7.282027589297658e-05;4.200411583795987;2.05580461664214;0.0001495807741488809;0.00013266850611798968;;;
2019-07-19 08:15:00;3.252891102341137e-05;-7.453130102341137e-05;4.200408008448161;2.058602324354515;0.0001533046917025141;0.0001366347022711928;;;
2019-07-19 08:20:00;3.232926174247492e-05;-7.419852433779264e-05;4.2004068172240805;2.057733536862876;0.0001525651246334239;0.00013579605547205136;;;
2019-07-19 08:25:00;3.0800917792642134e-05;-7.087272525083611e-05;4.200407710862876;2.0511646756789297;0.0001453540651224574;0.00012937643532119245;;;
2019-07-19 08:30:00;3.361569624080268e-05;-7.690671853846154e-05;4.200408117341137;2.0625142385117057;0.00015850207280157974;0.00014119964768619236;;;
2019-07-19 08:35:00;2.8721484307692303e-05;-6.650273281270903e-05;4.200397988856188;2.043080491006689;0.0001358818864134393;0.00012064167741646828;;;
2019-07-19 08:40:00;3.394942142809364e-05;-7.757019476588628e-05;4.200388648745819;2.0623638749699;0.0001598742498820257;0.00014260076037087593;;;
2019-07-19 08:45:00;3.544624621070234e-05;-8.076942854849497e-05;4.200389396688963;2.0691021765585282;0.00016698023793279852;0.0001488880413391059;;;
2019-07-19 08:50:00;3.5152457431438124e-05;-8.006364013712374e-05;4.2003768973110365;2.0673087462207356;0.0001653892424408985;0.00014765357581884438;;;
2019-07-19 08:55:00;3.338454758862876e-05;-7.635835835117056e-05;4.200365884658862;2.060225737541806;0.00015724501460161997;0.00014022732025615407;;;
2019-07-19 09:00:00;3.585256242474916e-05;-8.157687489297658e-05;4.200362681565218;2.0680121387658863;0.00016857212452432198;0.00015059376742351699;;;
2019-07-19 09:05:00;3.636581437123746e-05;-8.252161497324414e-05;4.200364023020067;2.0708349997190636;0.0001707549340466655;0.00015274966518660598;;;
2019-07-19 09:10:00;3.647637068791946e-05;-8.283316997315436e-05;4.200369789942953;2.0719606107147652;0.00017149515211531315;0.00015321425475534666;;;
2019-07-19 09:15:00;3.679837415384615e-05;-8.363306847826087e-05;4.200351100240803;2.072229101959866;0.00017316625542310074;0.0001545660974596669;;;
2019-07-19 09:20:00;3.69838666722408e-05;-8.407017450167224e-05;4.200345390361204;2.0728233001337792;0.00017411450888453893;0.00015534502029627674;;;
2019-07-19 09:25:00;3.691016854180602e-05;-8.394833014715719e-05;4.20034672073913;2.072179186575251;0.00017381797495180271;0.0001550355130629503;;;
2019-07-19 09:30:00;3.740570003010033e-05;-8.502366070234113e-05;4.2003498999765885;2.0741503005384616;0.00017620979268909024;0.00015711703152204427;;;
2019-07-19 09:35:00;3.771527106354515e-05;-8.543311874916387e-05;4.200346754371237;2.0747266033076923;0.00017710158784815225;0.00015841722291380249;;;
2019-07-19 09:40:00;3.7764927909698995e-05;-8.549557378595318e-05;4.200341713632107;2.075359995602007;0.00017727141170797428;0.00015862561015530616;;;
2019-07-19 09:45:00;3.784998902006689e-05;-8.586151421404681e-05;4.200359443772575;2.0749681432140465;0.00017801347718964444;0.00015898356474802422;;;
2019-07-19 09:50:00;3.7799264531772574e-05;-8.581767214715718e-05;4.200340945846154;2.0757619568695653;0.0001779813542247769;0.00015876980349417453;;;
2019-07-19 09:55:00;3.843888455852843e-05;-8.701456111036789e-05;4.200347706033445;2.0762642021270903;0.00018052594659461214;0.00016145668672272508;;;
2019-07-19 10:00:00;3.926442885284281e-05;-8.869903384280936e-05;4.200348126792642;2.079273369444816;0.00018428038705987213;0.0001649242762085073;;;
2019-07-19 10:05:00;4.0231597969899665e-05;-9.06915074715719e-05;4.20034872761873;2.082180262451505;0.00018867703539324928;0.00016898674596350967;;;
2019-07-19 10:10:00;3.220935807023411e-05;-7.402111919063546e-05;4.200343351073578;2.054167579;0.00015197135849575488;0.00013529036397073464;;;
2019-07-19 10:15:00;3.1679197916387956e-05;-7.320072212709029e-05;4.200345518882943;2.0518278751204013;0.00015007851920295076;0.0001330635816137359;;;
2019-07-19 10:20:00;3.192228690635451e-05;-7.372907624414716e-05;4.20033884747826;2.052980529043478;0.00015123952847084682;0.00013408442972480565;;;
2019-07-19 10:25:00;3.027476968561873e-05;-7.022226908695653e-05;4.2003355386488295;2.0458942956622077;0.0001435527456780412;0.00012716419154601563;;;
