ticks;energyInput;energyConsumed;energyInBuffer;energyAllocated;currentlyPlaying;currentTotalBenefit
708;0.314785;0.000000;535.424511;0.000000;0;0.000000;
711;0.318815;0.000000;535.743327;0.000000;0;0.000000;
715;0.288465;0.000000;536.031791;0.000000;0;0.000000;
718;0.300260;0.000000;536.332051;0.000000;0;0.000000;
722;0.299812;0.030000;536.601864;1.776000;1;0.937784;gr_sensing_SM_con03,
725;0.295816;0.030000;536.867680;1.776000;1;0.937784;gr_sensing_SM_con03,
729;0.259032;0.030000;537.096712;1.776000;1;0.937784;gr_sensing_SM_con03,
733;0.252051;0.030000;537.318763;1.776000;1;0.937784;gr_sensing_SM_con03,
736;0.260117;0.030000;537.548880;1.776000;1;0.937784;gr_sensing_SM_con03,
740;0.240878;0.030000;537.759759;1.776000;1;0.937784;gr_sensing_SM_con03,
743;0.259810;0.030000;537.989569;1.776000;1;0.937784;gr_sensing_SM_con03,
747;0.227828;0.030000;538.187397;1.776000;1;0.937784;gr_sensing_SM_con03,
751;0.226140;0.030000;538.383536;1.776000;1;0.937784;gr_sensing_SM_con03,
754;0.222811;0.030000;538.576347;1.776000;1;0.937784;gr_sensing_SM_con03,
758;0.217581;0.030000;538.763928;1.776000;1;0.937784;gr_sensing_SM_con03,
761;0.218102;0.030000;538.952030;1.776000;1;0.937784;gr_sensing_SM_con03,
765;0.196712;0.030000;539.118742;1.776000;1;0.937784;gr_sensing_SM_con03,
767;0.180269;0.030000;539.269011;1.776000;1;0.937784;gr_sensing_SM_con03,
771;0.176244;0.030000;539.415255;1.776000;1;0.937784;gr_sensing_SM_con03,
775;0.182638;0.030000;539.567893;1.776000;1;0.937784;gr_sensing_SM_con03,
778;0.176743;0.030000;539.714636;1.776000;1;0.937784;gr_sensing_SM_con03,
782;0.181777;0.030000;539.866413;1.776000;1;0.937784;gr_sensing_SM_con03,
785;0.162230;0.030000;539.998643;1.776000;1;0.937784;gr_sensing_SM_con03,
789;0.158959;0.030000;540.127602;1.776000;1;0.937784;gr_sensing_SM_con03,
792;0.167243;0.030000;540.264845;1.776000;1;0.937784;gr_sensing_SM_con03,
796;0.168987;0.030000;540.403832;1.776000;1;0.937784;gr_sensing_SM_con03,
800;0.157389;0.030000;540.531222;1.776000;1;0.937784;gr_sensing_SM_con03,
803;0.156107;0.030000;540.657329;1.776000;1;0.937784;gr_sensing_SM_con03,
807;0.156118;0.030000;540.783447;1.776000;1;0.937784;gr_sensing_SM_con03,
811;0.142184;0.030000;540.895631;1.776000;1;0.937784;gr_sensing_SM_con03,
814;0.146750;0.030000;541.012381;1.776000;1;0.937784;gr_sensing_SM_con03,
818;0.134370;0.030000;541.116752;1.776000;1;0.937784;gr_sensing_SM_con03,
821;0.134182;0.030000;541.220934;1.776000;1;0.937784;gr_sensing_SM_con03,
825;0.122318;0.030000;541.313252;1.776000;1;0.937784;gr_sensing_SM_con03,
828;0.121010;0.030000;541.404262;1.776000;1;0.937784;gr_sensing_SM_con03,
831;0.125116;0.030000;541.499378;1.776000;1;0.937784;gr_sensing_SM_con03,
835;0.115329;0.030000;541.584708;1.776000;1;0.937784;gr_sensing_SM_con03,
838;0.108705;0.030000;541.663413;1.776000;1;0.937784;gr_sensing_SM_con03,
842;0.112931;0.030000;541.746344;1.776000;1;0.937784;gr_sensing_SM_con03,
